"","CollabGroup","Year","Value","source","iso3c","iso2c","TotalValue","Percentage"
"227","Argentina-Chile",2007,4,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,1695677,0.000235893982167594
"228","Argentina-Chile",2008,1,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,1793021,5.57717951992754e-05
"229","Argentina-Chile",2009,5,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,1947736,0.000256708301330365
"230","Argentina-Chile",2011,6,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2306464,0.00026013846303259
"231","Argentina-Chile",2012,4,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2340287,0.00017091920777238
"232","Argentina-Chile",2014,9,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2599287,0.000346248798228129
"233","Argentina-Chile",2016,10,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2606936,0.000383592078977006
"234","Argentina-Chile",2017,3,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2722142,0.000110207329375176
"235","Argentina-Chile",2018,1,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2750178,3.63612827969681e-05
"236","Argentina-Chile",2021,1,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2932339,3.41024690528619e-05
"237","Argentina-Chile",2022,4,"absolute_counting_colabs_metalOrganic","ARG-CHL",NA,2960168,0.000135127465738431
"238","Argentina-Chile-Spain",2001,5,"absolute_counting_colabs_metalOrganic","ARG-CHL-ESP",NA,1343056,0.000372285295624308
"239","Argentina-Chile-Spain",2010,6,"absolute_counting_colabs_metalOrganic","ARG-CHL-ESP",NA,2186977,0.000274351307764096
"240","Argentina-Chile-France-Spain",2008,5,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA-ESP",NA,1793021,0.000278858975996377
"241","Argentina-Chile-Hungary-Spain",2009,2,"absolute_counting_colabs_metalOrganic","ARG-CHL-HUN-ESP",NA,1947736,0.000102683320532146
"242","Argentina-Chile-France",1999,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1241217,8.05660895717671e-05
"243","Argentina-Chile-France",2000,3,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1326695,0.000226125823945971
"244","Argentina-Chile-France",2003,4,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1474230,0.000271328083134925
"245","Argentina-Chile-France",2004,3,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1537682,0.000195098856590634
"246","Argentina-Chile-France",2006,4,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1660401,0.00024090566074099
"247","Argentina-Chile-France",2007,2,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA",NA,1695677,0.000117946991083797
"248","Argentina-Chile-France-Peru",2005,7,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA-PER",NA,1597342,0.000438228006275425
"249","Argentina-Chile-France-Uruguay",1996,3,"absolute_counting_colabs_metalOrganic","ARG-CHL-FRA-URY",NA,1152504,0.00026030278419858
"250","Argentina-Chile-United Kingdom",2004,5,"absolute_counting_colabs_metalOrganic","ARG-CHL-GBR",NA,1537682,0.000325164760984391
"251","Argentina-Chile-Italy-United States",2002,11,"absolute_counting_colabs_metalOrganic","ARG-CHL-ITA-USA",NA,1400151,0.000785629549955683
"252","Argentina-Chile-Mexico",2008,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-MEX",NA,1793021,5.57717951992754e-05
"253","Argentina-Chile-Mexico",2011,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-MEX",NA,2306464,4.33564105054317e-05
"254","Argentina-Chile-Mexico",2013,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-MEX",NA,2550387,3.92097356205156e-05
"255","Argentina-Chile-Mexico",2014,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-MEX",NA,2599287,3.84720886920144e-05
"256","Argentina-Chile-Peru",2005,1,"absolute_counting_colabs_metalOrganic","ARG-CHL-PER",NA,1597342,6.26040008964893e-05
"257","Argentina-Chile-United States",2021,2,"absolute_counting_colabs_metalOrganic","ARG-CHL-USA",NA,2932339,6.82049381057238e-05
"258","Argentina-Chile-United States-Uruguay",2020,4,"absolute_counting_colabs_metalOrganic","ARG-CHL-USA-URY",NA,2819039,0.00014189232571809
"259","Argentina-China",2008,5,"absolute_counting_colabs_metalOrganic","ARG-CHN",NA,1793021,0.000278858975996377
"260","Argentina-China-Slovenia",2018,4,"absolute_counting_colabs_metalOrganic","ARG-CHN-SVN",NA,2750178,0.000145445131187872
"261","Argentina-Colombia",2018,4,"absolute_counting_colabs_metalOrganic","ARG-COL",NA,2750178,0.000145445131187872
"262","Argentina-Colombia-Spain",2016,2,"absolute_counting_colabs_metalOrganic","ARG-COL-ESP",NA,2606936,7.67184157954012e-05
"263","Argentina-Cuba",2010,4,"absolute_counting_colabs_metalOrganic","ARG-CUB",NA,2186977,0.000182900871842731
"264","Argentina-Cuba",2017,1,"absolute_counting_colabs_metalOrganic","ARG-CUB",NA,2722142,3.6735776458392e-05
"265","Argentina-Cuba-Mexico",2020,3,"absolute_counting_colabs_metalOrganic","ARG-CUB-MEX",NA,2819039,0.000106419244288568
"266","Argentina-Czechia-Germany",1999,25,"absolute_counting_colabs_metalOrganic","ARG-CZE-DEU",NA,1241217,0.00201415223929418
"267","Argentina-Czechia-Germany",2000,6,"absolute_counting_colabs_metalOrganic","ARG-CZE-DEU",NA,1326695,0.000452251647891942
"268","Argentina-Czechia-Germany",2004,7,"absolute_counting_colabs_metalOrganic","ARG-CZE-DEU",NA,1537682,0.000455230665378147
"269","Argentina-Czechia-Germany",2008,27,"absolute_counting_colabs_metalOrganic","ARG-CZE-DEU",NA,1793021,0.00150583847038044
"270","Argentina-Czechia-Germany",2010,5,"absolute_counting_colabs_metalOrganic","ARG-CZE-DEU",NA,2186977,0.000228626089803414
"271","Argentina-Germany",1988,12,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,793726,0.00151185673645565
"272","Argentina-Germany",1989,33,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,778102,0.00424108921452457
"273","Argentina-Germany",1997,2,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1182320,0.00016915894174166
"274","Argentina-Germany",1998,2,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1224109,0.000163384143078762
"275","Argentina-Germany",2002,2,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1400151,0.000142841736355579
"276","Argentina-Germany",2004,1,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1537682,6.50329521968782e-05
"277","Argentina-Germany",2006,18,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1660401,0.00108407547333445
"278","Argentina-Germany",2007,20,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1695677,0.00117946991083797
"279","Argentina-Germany",2008,10,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1793021,0.000557717951992754
"280","Argentina-Germany",2009,8,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1947736,0.000410733282128584
"281","Argentina-Germany",2010,1,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2186977,4.57252179606827e-05
"282","Argentina-Germany",2012,15,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2340287,0.000640947029146425
"283","Argentina-Germany",2013,4,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2550387,0.000156838942482063
"284","Argentina-Germany",2014,7,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2599287,0.000269304620844101
"285","Argentina-Germany",2015,7,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2562487,0.000273172117556109
"286","Argentina-Germany",2016,8,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2606936,0.000306873663181605
"287","Argentina-Germany",2017,13,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2722142,0.000477565093959095
"288","Argentina-Germany",2018,30,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2750178,0.00109083848390904
"289","Argentina-Germany",2019,5,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2861304,0.000174745500652849
"290","Argentina-Germany",2020,8,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2819039,0.000283784651436181
"291","Argentina-Germany",2021,4,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2932339,0.000136409876211448
"292","Argentina-Germany",2022,11,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,2960168,0.000371600530780685
"293","Argentina-Germany-Spain",1998,2,"absolute_counting_colabs_metalOrganic","ARG-DEU-ESP",NA,1224109,0.000163384143078762
"294","Argentina-Germany-Spain",2005,6,"absolute_counting_colabs_metalOrganic","ARG-DEU-ESP",NA,1597342,0.000375624005378936
"295","Argentina-France-Germany",1992,1,"absolute_counting_colabs_metalOrganic","ARG-FRA-DEU",NA,893761,0.000111886734820606
"296","Argentina-France-Germany",2011,1,"absolute_counting_colabs_metalOrganic","ARG-FRA-DEU",NA,2306464,4.33564105054317e-05
"297","Argentina-France-Germany",2017,2,"absolute_counting_colabs_metalOrganic","ARG-FRA-DEU",NA,2722142,7.34715529167839e-05
"298","Argentina-France-Germany",2018,2,"absolute_counting_colabs_metalOrganic","ARG-FRA-DEU",NA,2750178,7.27225655939361e-05
"299","Argentina-Germany-India",2013,2,"absolute_counting_colabs_metalOrganic","ARG-DEU-IND",NA,2550387,7.84194712410313e-05
"300","Argentina-Germany-Italy",2014,5,"absolute_counting_colabs_metalOrganic","ARG-DEU-ITA",NA,2599287,0.000192360443460072
"301","Argentina-Germany-Italy",2015,2,"absolute_counting_colabs_metalOrganic","ARG-DEU-ITA",NA,2562487,7.80491764446025e-05
"302","Argentina-Germany-Unknown",1999,2,"absolute_counting_colabs_metalOrganic","ARG-DEU",NA,1241217,0.000161132179143534
"303","Algeria-Argentina-Iran-Russia-Spain-United Kingdom",2021,1,"absolute_counting_colabs_metalOrganic","DZA-ARG-IRN-RUS-ESP-GBR",NA,2932339,3.41024690528619e-05
"304","Argentina-Spain",1996,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1152504,8.67675947328599e-05
"305","Argentina-Spain",1999,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1241217,8.05660895717671e-05
"306","Argentina-Spain",2000,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1326695,7.5375274648657e-05
"307","Argentina-Spain",2001,15,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1343056,0.00111685588687292
"308","Argentina-Spain",2002,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1400151,7.14208681777894e-05
"309","Argentina-Spain",2004,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1537682,6.50329521968782e-05
"310","Argentina-Spain",2005,8,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1597342,0.000500832007171914
"311","Argentina-Spain",2007,32,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1695677,0.00188715185734076
"312","Argentina-Spain",2008,17,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1793021,0.000948120518387682
"313","Argentina-Spain",2009,4,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,1947736,0.000205366641064292
"314","Argentina-Spain",2010,12,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2186977,0.000548702615528193
"315","Argentina-Spain",2011,14,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2306464,0.000606989747076044
"316","Argentina-Spain",2013,13,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2550387,0.000509726563066703
"317","Argentina-Spain",2014,29,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2599287,0.00111569057206842
"318","Argentina-Spain",2015,8,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2562487,0.00031219670577841
"319","Argentina-Spain",2016,3,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2606936,0.000115077623693102
"320","Argentina-Spain",2018,1,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2750178,3.63612827969681e-05
"321","Argentina-Spain",2019,7,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2861304,0.000244643700913989
"322","Argentina-Spain",2021,13,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2932339,0.000443332097687205
"323","Argentina-Spain",2022,11,"absolute_counting_colabs_metalOrganic","ARG-ESP",NA,2960168,0.000371600530780685
"324","Argentina-Hungary-Spain",2007,2,"absolute_counting_colabs_metalOrganic","ARG-HUN-ESP",NA,1695677,0.000117946991083797
"325","Argentina-Hungary-Spain",2021,1,"absolute_counting_colabs_metalOrganic","ARG-HUN-ESP",NA,2932339,3.41024690528619e-05
"326","Argentina-India-Spain",2020,1,"absolute_counting_colabs_metalOrganic","ARG-IND-ESP",NA,2819039,3.54730814295226e-05
"327","Argentina-Iran-Spain-United States",2022,2,"absolute_counting_colabs_metalOrganic","ARG-IRN-ESP-USA",NA,2960168,6.75637328692155e-05
"328","Argentina-Portugal-Spain",2005,3,"absolute_counting_colabs_metalOrganic","ARG-PRT-ESP",NA,1597342,0.000187812002689468
"329","Argentina-Portugal-Spain",2010,2,"absolute_counting_colabs_metalOrganic","ARG-PRT-ESP",NA,2186977,9.14504359213654e-05
"330","Argentina-Portugal-Spain-Uruguay",2013,10,"absolute_counting_colabs_metalOrganic","ARG-PRT-ESP-URY",NA,2550387,0.000392097356205156
"331","Argentina-Spain-United States",1996,1,"absolute_counting_colabs_metalOrganic","ARG-ESP-USA",NA,1152504,8.67675947328599e-05
"332","Argentina-Spain-United States",2000,1,"absolute_counting_colabs_metalOrganic","ARG-ESP-USA",NA,1326695,7.5375274648657e-05
"333","Argentina-Spain-Venezuela",2001,4,"absolute_counting_colabs_metalOrganic","ARG-ESP-VEN",NA,1343056,0.000297828236499446
"334","Argentina-France",1983,1,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,671623,0.000148893054585683
"335","Argentina-France",1989,1,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,778102,0.000128517854985593
"336","Argentina-France",1990,3,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,839793,0.000357230889040514
"337","Argentina-France",1991,2,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,823192,0.000242956685682077
"338","Argentina-France",2002,7,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,1400151,0.000499946077244526
"339","Argentina-France",2006,5,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,1660401,0.000301132075926237
"340","Argentina-France",2008,18,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,1793021,0.00100389231358696
"341","Argentina-France",2010,3,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,2186977,0.000137175653882048
"342","Argentina-France",2017,3,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,2722142,0.000110207329375176
"343","Argentina-France",2020,5,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,2819039,0.000177365407147613
"344","Argentina-France",2022,2,"absolute_counting_colabs_metalOrganic","ARG-FRA",NA,2960168,6.75637328692155e-05
"345","Argentina-France-India",2014,2,"absolute_counting_colabs_metalOrganic","ARG-FRA-IND",NA,2599287,7.69441773840288e-05
"346","Argentina-France-Portugal",2006,7,"absolute_counting_colabs_metalOrganic","ARG-FRA-PRT",NA,1660401,0.000421584906296732
"347","Argentina-United Kingdom",2001,1,"absolute_counting_colabs_metalOrganic","ARG-GBR",NA,1343056,7.44570591248615e-05
"348","Argentina-United Kingdom",2006,3,"absolute_counting_colabs_metalOrganic","ARG-GBR",NA,1660401,0.000180679245555742
"349","Argentina-India-Portugal-United Kingdom",2014,2,"absolute_counting_colabs_metalOrganic","ARG-IND-PRT-GBR",NA,2599287,7.69441773840288e-05
"350","Argentina-United Kingdom-United States",2013,22,"absolute_counting_colabs_metalOrganic","ARG-GBR-USA",NA,2550387,0.000862614183651344
"351","Argentina-Hungary",2001,1,"absolute_counting_colabs_metalOrganic","ARG-HUN",NA,1343056,7.44570591248615e-05
"352","Argentina-Israel",2008,40,"absolute_counting_colabs_metalOrganic","ARG-ISR",NA,1793021,0.00223087180797102
"353","Argentina-Israel",2013,7,"absolute_counting_colabs_metalOrganic","ARG-ISR",NA,2550387,0.000274468149343609
"354","Argentina-Israel",2017,5,"absolute_counting_colabs_metalOrganic","ARG-ISR",NA,2722142,0.00018367888229196
"355","Argentina-Israel",2020,13,"absolute_counting_colabs_metalOrganic","ARG-ISR",NA,2819039,0.000461150058583794
"356","Argentina-India",2012,7,"absolute_counting_colabs_metalOrganic","ARG-IND",NA,2340287,0.000299108613601665
"357","Argentina-India",2013,1,"absolute_counting_colabs_metalOrganic","ARG-IND",NA,2550387,3.92097356205156e-05
"358","Argentina-India",2021,5,"absolute_counting_colabs_metalOrganic","ARG-IND",NA,2932339,0.000170512345264309
"359","Argentina-Iran",2015,4,"absolute_counting_colabs_metalOrganic","ARG-IRN",NA,2562487,0.000156098352889205
"360","Argentina-Iran",2016,4,"absolute_counting_colabs_metalOrganic","ARG-IRN",NA,2606936,0.000153436831590802
"361","Argentina-Italy",1993,2,"absolute_counting_colabs_metalOrganic","ARG-ITA",NA,868981,0.000230154629387754
"362","Argentina-Italy",2012,2,"absolute_counting_colabs_metalOrganic","ARG-ITA",NA,2340287,8.545960388619e-05
"363","Argentina-Italy",2016,3,"absolute_counting_colabs_metalOrganic","ARG-ITA",NA,2606936,0.000115077623693102
"364","Argentina-Italy-United States",2001,1,"absolute_counting_colabs_metalOrganic","ARG-ITA-USA",NA,1343056,7.44570591248615e-05
"365","Argentina-Italy-United States-Uruguay",2012,5,"absolute_counting_colabs_metalOrganic","ARG-ITA-USA-URY",NA,2340287,0.000213649009715475
"366","Argentina-Japan",2000,6,"absolute_counting_colabs_metalOrganic","ARG-JPN",NA,1326695,0.000452251647891942
"367","Argentina-Japan",2012,4,"absolute_counting_colabs_metalOrganic","ARG-JPN",NA,2340287,0.00017091920777238
"368","Argentina-Nigeria",2007,4,"absolute_counting_colabs_metalOrganic","ARG-NGA",NA,1695677,0.000235893982167594
"369","Argentina-Nigeria",2010,1,"absolute_counting_colabs_metalOrganic","ARG-NGA",NA,2186977,4.57252179606827e-05
"370","Argentina-Pakistan",2019,1,"absolute_counting_colabs_metalOrganic","ARG-PAK",NA,2861304,3.49491001305698e-05
"371","Argentina-Pakistan",2020,9,"absolute_counting_colabs_metalOrganic","ARG-PAK",NA,2819039,0.000319257732865703
"372","Argentina-Portugal",2022,3,"absolute_counting_colabs_metalOrganic","ARG-PRT",NA,2960168,0.000101345599303823
"373","Argentina-Portugal-Uruguay",2019,27,"absolute_counting_colabs_metalOrganic","ARG-PRT-URY",NA,2861304,0.000943625703525386
"374","Argentina-Russia",2018,1,"absolute_counting_colabs_metalOrganic","ARG-RUS",NA,2750178,3.63612827969681e-05
"375","Argentina-Russia-United States",2019,3,"absolute_counting_colabs_metalOrganic","ARG-RUS-USA",NA,2861304,0.00010484730039171
"376","Argentina-Sweden",1989,4,"absolute_counting_colabs_metalOrganic","ARG-SWE",NA,778102,0.000514071419942373
"377","Argentina-Turkey",2013,4,"absolute_counting_colabs_metalOrganic","ARG-TUR",NA,2550387,0.000156838942482063
"378","Argentina-United States",1988,2,"absolute_counting_colabs_metalOrganic","ARG-USA",NA,793726,0.000251976122742609
"379","Argentina-United States",2000,7,"absolute_counting_colabs_metalOrganic","ARG-USA",NA,1326695,0.000527626922540599
"380","Argentina-United States",2002,4,"absolute_counting_colabs_metalOrganic","ARG-USA",NA,1400151,0.000285683472711158
